alpha	R	throughput	eps	accuracy	j	j_crit	j_over_jcrit	on_front
0.4	0.3671428571428571	0.042857142857142816	0.301194211912202	-0.301194211912202	0.004517913178683025	0.6875904201676329	0.006570645905132838	False
0.4	0.3872619047619047	0.022738095238095224	0.301194211912202	-0.301194211912202	0.0023970039364679396	0.7279878774416804	0.0032926426534622692	False
0.4	0.40738095238095234	0.0026190476190475764	0.301194211912202	-0.301194211912202	0.0002760946942528473	0.7683368338230746	0.00035934069811421253	False
0.44	0.04523809523809523	0.36076190476190473	0.26713530196585034	-0.26713530196585034	0.03373028412822136	0.05566063449281908	0.6059989153119157	False
0.44	0.06535714285714285	0.34064285714285714	0.26713530196585034	-0.26713530196585034	0.0318492063768785	0.09020609746883278	0.353071546941522	False
0.44	0.08547619047619047	0.3205238095238095	0.26713530196585034	-0.26713530196585034	0.029968128625535637	0.12689615129660622	0.23616262841170282	False
0.44	0.10559523809523809	0.3004047619047619	0.26713530196585034	-0.26713530196585034	0.02808705087419278	0.16491548047478125	0.1703117911874127	False
0.44	0.1257142857142857	0.28028571428571425	0.26713530196585034	-0.26713530196585034	0.02620597312284991	0.20380262851831912	0.12858505954202817	False
0.44	0.14583333333333331	0.26016666666666666	0.26713530196585034	-0.26713530196585034	0.024324895371507053	0.24327266495805228	0.09999025322348246	False
0.44	0.16595238095238093	0.24004761904761904	0.26713530196585034	-0.26713530196585034	0.02244381762016419	0.28313917646107756	0.07926779296558943	False
0.44	0.18607142857142855	0.21992857142857142	0.26713530196585034	-0.26713530196585034	0.020562739868821327	0.32327512167157857	0.0636075543410093	False
0.44	0.20619047619047617	0.1998095238095238	0.26713530196585034	-0.26713530196585034	0.018681662117478463	0.3635913152033327	0.05138093605737265	False
0.44	0.2263095238095238	0.17969047619047618	0.26713530196585034	-0.26713530196585034	0.016800584366135605	0.4040237759613656	0.04158315764006459	False
0.44	0.24642857142857139	0.1595714285714286	0.26713530196585034	-0.26713530196585034	0.014919506614792742	0.4445258882626736	0.033562739558548944	False
0.44	0.26654761904761903	0.13945238095238094	0.26713530196585034	-0.26713530196585034	0.013038428863449877	0.4850633369835424	0.02687984819576717	False
0.44	0.2866666666666666	0.11933333333333335	0.26713530196585034	-0.26713530196585034	0.011157351112107016	0.5256107202753384	0.021227404011589217	False
0.44	0.3067857142857143	0.0992142857142857	0.26713530196585034	-0.26713530196585034	0.009276273360764151	0.5661492176490285	0.016384855920643114	False
0.44	0.32690476190476186	0.07909523809523811	0.26713530196585034	-0.26713530196585034	0.007395195609421291	0.6066649443412278	0.012189917479823512	False
0.44	0.34702380952380946	0.058976190476190515	0.26713530196585034	-0.26713530196585034	0.005514117858078431	0.6471477647032196	0.008520647306271997	False
0.44	0.3671428571428571	0.03885714285714287	0.26713530196585034	-0.26713530196585034	0.0036330401067355654	0.6875904201676329	0.005283727056362767	False
0.44	0.3872619047619047	0.018738095238095276	0.26713530196585034	-0.26713530196585034	0.0017519623553927054	0.7279878774416804	0.0024065817710447472	False
0.48	0.04523809523809523	0.3567619047619047	0.23692775868212176	-0.23692775868212176	0.02958437946744093	0.05566063449281908	0.5315135146592281	False
0.48	0.06535714285714285	0.33664285714285713	0.23692775868212176	-0.23692775868212176	0.027916013166720995	0.09020609746883278	0.30946924819983807	False
0.48	0.08547619047619047	0.3165238095238095	0.23692775868212176	-0.23692775868212176	0.02624764686600105	0.12689615129660622	0.20684352202810294	False
0.48	0.10559523809523809	0.2964047619047619	0.23692775868212176	-0.23692775868212176	0.024579280565281116	0.16491548047478125	0.14904168180281754	False
0.48	0.1257142857142857	0.27628571428571425	0.23692775868212176	-0.23692775868212176	0.02291091426456117	0.20380262851831912	0.11241716768388875	False
0.48	0.14583333333333331	0.25616666666666665	0.23692775868212176	-0.23692775868212176	0.021242547963841233	0.24327266495805228	0.08731991310040568	False
0.48	0.16595238095238093	0.23604761904761903	0.23692775868212176	-0.23692775868212176	0.01957418166312129	0.28313917646107756	0.06913272090346743	False
0.48	0.18607142857142855	0.21592857142857141	0.23692775868212176	-0.23692775868212176	0.01790581536240135	0.32327512167157857	0.0553887823777303	False
0.48	0.20619047619047617	0.1958095238095238	0.23692775868212176	-0.23692775868212176	0.016237449061681408	0.3635913152033327	0.044658517359252296	False
0.48	0.2263095238095238	0.17569047619047617	0.23692775868212176	-0.23692775868212176	0.01456908276096147	0.4040237759613656	0.036059963863004495	False
0.48	0.24642857142857139	0.15557142857142858	0.23692775868212176	-0.23692775868212176	0.01290071646024153	0.4445258882626736	0.029021293924322362	False
0.48	0.26654761904761903	0.13545238095238094	0.23692775868212176	-0.23692775868212176	0.011232350159521587	0.4850633369835424	0.023156460822976375	False
0.48	0.2866666666666666	0.11533333333333334	0.23692775868212176	-0.23692775868212176	0.00956398385880165	0.5256107202753384	0.01819594519265438	False
0.48	0.3067857142857143	0.0952142857142857	0.23692775868212176	-0.23692775868212176	0.007895617558081706	0.5661492176490285	0.013946177636469716	False
0.48	0.32690476190476186	0.0750952380952381	0.23692775868212176	-0.23692775868212176	0.006227251257361768	0.6066649443412278	0.010264729016317049	False
0.48	0.34702380952380946	0.05497619047619051	0.23692775868212176	-0.23692775868212176	0.004558884956641829	0.6471477647032196	0.007044581168772982	False
0.48	0.3671428571428571	0.034857142857142864	0.23692775868212176	-0.23692775868212176	0.002890518655921886	0.6875904201676329	0.004203837882466694	False
0.48	0.3872619047619047	0.014738095238095272	0.23692775868212176	-0.23692775868212176	0.0012221523552019475	0.7279878774416804	0.0016788086629915826	False
0.52	0.04523809523809523	0.3527619047619047	0.21013607120076472	-0.21013607120076472	0.025944800257587747	0.05566063449281908	0.46612476652480406	False
0.52	0.06535714285714285	0.33264285714285713	0.21013607120076472	-0.21013607120076472	0.02446509208954903	0.09020609746883278	0.2712132857537928	False
0.52	0.08547619047619047	0.3125238095238095	0.21013607120076472	-0.21013607120076472	0.022985383921510307	0.12689615129660622	0.18113539052720695	False
0.52	0.10559523809523809	0.2924047619047619	0.21013607120076472	-0.21013607120076472	0.021505675753471593	0.16491548047478125	0.13040422701106114	False
0.52	0.1257142857142857	0.27228571428571424	0.21013607120076472	-0.21013607120076472	0.020025967585432874	0.20380262851831912	0.09826157656074003	False
0.52	0.14583333333333331	0.25216666666666665	0.21013607120076472	-0.21013607120076472	0.01854625941739416	0.24327266495805228	0.07623651190154104	False
0.52	0.16595238095238093	0.23204761904761903	0.21013607120076472	-0.21013607120076472	0.01706655124935544	0.28313917646107756	0.060276191598309374	False
0.52	0.18607142857142855	0.2119285714285714	0.21013607120076472	-0.21013607120076472	0.01558684308131672	0.32327512167157857	0.04821541169243359	False
0.52	0.20619047619047617	0.1918095238095238	0.21013607120076472	-0.21013607120076472	0.014107134913278002	0.3635913152033327	0.03879942760840921	False
0.52	0.2263095238095238	0.17169047619047617	0.21013607120076472	-0.21013607120076472	0.012627426745239284	0.4040237759613656	0.03125416744396441	False
0.52	0.24642857142857139	0.15157142857142858	0.21013607120076472	-0.21013607120076472	0.011147718577200568	0.4445258882626736	0.025077771332438797	False
0.52	0.26654761904761903	0.13145238095238093	0.21013607120076472	-0.21013607120076472	0.009668010409161848	0.4850633369835424	0.01993143919984592	False
0.52	0.2866666666666666	0.11133333333333334	0.21013607120076472	-0.21013607120076472	0.008188302241123132	0.5256107202753384	0.015578643899868962	False
0.52	0.3067857142857143	0.09121428571428569	0.21013607120076472	-0.21013607120076472	0.006708594073084411	0.5661492176490285	0.011849515753006398	False
0.52	0.32690476190476186	0.0710952380952381	0.21013607120076472	-0.21013607120076472	0.0052288859050456955	0.6066649443412278	0.008619067170139025	False
0.52	0.34702380952380946	0.05097619047619051	0.21013607120076472	-0.21013607120076472	0.003749177737006979	0.6471477647032196	0.005793387447959962	False
0.52	0.3671428571428571	0.03085714285714286	0.21013607120076472	-0.21013607120076472	0.002269469568968259	0.6875904201676329	0.0033006125484048594	False
0.52	0.3872619047619047	0.010738095238095269	0.21013607120076472	-0.21013607120076472	0.000789761400929543	0.7279878774416804	0.001084855154051396	False
0.56	0.025119047619047617	0.36888095238095236	0.18637397603940994	-0.18637397603940994	0.024062433423154818	0.024929068837302792	0.9652359492524977	True
0.56	0.04523809523809523	0.3487619047619047	0.18637397603940994	-0.18637397603940994	0.02275005000854397	0.05566063449281908	0.4087278238173697	False
0.56	0.06535714285714285	0.3286428571428571	0.18637397603940994	-0.18637397603940994	0.021437666593933126	0.09020609746883278	0.23765207891118537	False
0.56	0.08547619047619047	0.3085238095238095	0.18637397603940994	-0.18637397603940994	0.02012528317932228	0.12689615129660622	0.15859648203420745	False
0.56	0.10559523809523809	0.2884047619047619	0.18637397603940994	-0.18637397603940994	0.018812899764711438	0.16491548047478125	0.11407600857451519	False
0.56	0.1257142857142857	0.26828571428571424	0.18637397603940994	-0.18637397603940994	0.01750051635010059	0.20380262851831912	0.08586992462919844	False
0.56	0.14583333333333331	0.24816666666666665	0.18637397603940994	-0.18637397603940994	0.016188132935489746	0.24327266495805228	0.06654316438832567	False
0.56	0.16595238095238093	0.22804761904761903	0.18637397603940994	-0.18637397603940994	0.014875749520878903	0.28313917646107756	0.05253864797803364	False
0.56	0.18607142857142855	0.2079285714285714	0.18637397603940994	-0.18637397603940994	0.013563366106268057	0.32327512167157857	0.0419561085806267	False
0.56	0.20619047619047617	0.1878095238095238	0.18637397603940994	-0.18637397603940994	0.012250982691657211	0.3635913152033327	0.033694376568939886	False
0.56	0.2263095238095238	0.16769047619047617	0.18637397603940994	-0.18637397603940994	0.010938599277046367	0.4040237759613656	0.02707414743357173	False
0.56	0.24642857142857139	0.14757142857142858	0.18637397603940994	-0.18637397603940994	0.009626215862435525	0.4445258882626736	0.02165501743904581	False
0.56	0.26654761904761903	0.12745238095238093	0.18637397603940994	-0.18637397603940994	0.008313832447824677	0.4850633369835424	0.017139684272008286	False
0.56	0.2866666666666666	0.10733333333333334	0.18637397603940994	-0.18637397603940994	0.0070014490332138335	0.5256107202753384	0.013320597855283776	False
0.56	0.3067857142857143	0.08721428571428569	0.18637397603940994	-0.18637397603940994	0.005689065618602987	0.5661492176490285	0.010048703488856175	False
0.56	0.32690476190476186	0.0670952380952381	0.18637397603940994	-0.18637397603940994	0.004376682203992143	0.6066649443412278	0.0072143318067351735	False
0.56	0.34702380952380946	0.046976190476190505	0.18637397603940994	-0.18637397603940994	0.0030642987893813	0.6471477647032196	0.004735083633931086	False
0.56	0.3671428571428571	0.026857142857142857	0.18637397603940994	-0.18637397603940994	0.0017519153747704533	0.6875904201676329	0.0025479054439754125	False
0.56	0.3872619047619047	0.006738095238095265	0.18637397603940994	-0.18637397603940994	0.00043953196015961013	0.7279878774416804	0.0006037627463031778	False
0.6	0.025119047619047617	0.36488095238095236	0.16529888822158656	-0.16529888822158656	0.02111004551663178	0.024929068837302792	0.8468044135304248	True
0.6	0.04523809523809523	0.3447619047619047	0.16529888822158656	-0.16529888822158656	0.019946065845404773	0.05566063449281908	0.35835139191555687	False
0.6	0.06535714285714285	0.3246428571428571	0.16529888822158656	-0.16529888822158656	0.018782086174177773	0.09020609746883278	0.20821304436395993	False
0.6	0.08547619047619047	0.3045238095238095	0.16529888822158656	-0.16529888822158656	0.017618106502950762	0.12689615129660622	0.13883877740129658	False
0.6	0.10559523809523809	0.2844047619047619	0.16529888822158656	-0.16529888822158656	0.01645412683172376	0.16491548047478125	0.09977308851997016	False
0.6	0.1257142857142857	0.26428571428571423	0.16529888822158656	-0.16529888822158656	0.015290147160496752	0.20380262851831912	0.07502428831099385	False
0.6	0.14583333333333331	0.24416666666666664	0.16529888822158656	-0.16529888822158656	0.014126167489269748	0.24327266495805228	0.058067220547386764	False
0.6	0.16595238095238093	0.22404761904761902	0.16529888822158656	-0.16529888822158656	0.012962187818042743	0.28313917646107756	0.04578026954819734	False
0.6	0.18607142857142855	0.2039285714285714	0.16529888822158656	-0.16529888822158656	0.011798208146815738	0.32327512167157857	0.0364958741205015	False
0.6	0.20619047619047617	0.18380952380952378	0.16529888822158656	-0.16529888822158656	0.010634228475588734	0.3635913152033327	0.029247751612663547	False
0.6	0.2263095238095238	0.16369047619047616	0.16529888822158656	-0.16529888822158656	0.009470248804361727	0.4040237759613656	0.023439830445194668	False
0.6	0.24642857142857139	0.14357142857142857	0.16529888822158656	-0.16529888822158656	0.008306269133134724	0.4445258882626736	0.018685681424759876	False
0.6	0.26654761904761903	0.12345238095238092	0.16529888822158656	-0.16529888822158656	0.007142289461907717	0.4850633369835424	0.01472444713369472	False
0.6	0.2866666666666666	0.10333333333333333	0.16529888822158656	-0.16529888822158656	0.005978309790680714	0.5256107202753384	0.01137402560501241	False
0.6	0.3067857142857143	0.08321428571428569	0.16529888822158656	-0.16529888822158656	0.004814330119453707	0.5661492176490285	0.008503641742093235	False
0.6	0.32690476190476186	0.0630952380952381	0.16529888822158656	-0.16529888822158656	0.0036503504482267024	0.6066649443412278	0.006017078260868669	False
0.6	0.34702380952380946	0.0429761904761905	0.16529888822158656	-0.16529888822158656	0.002486370776999699	0.6471477647032196	0.003842044912478285	False
0.6	0.3671428571428571	0.022857142857142854	0.16529888822158656	-0.16529888822158656	0.0013223911057726923	0.6875904201676329	0.0019232250290082524	False
0.6	0.3872619047619047	0.0027380952380952617	0.16529888822158656	-0.16529888822158656	0.00015841143454568848	0.7279878774416804	0.00021760174785105392	False
0.64	0.025119047619047617	0.36088095238095236	0.14660696213035015	-0.14660696213035015	0.018517681041747645	0.024929068837302792	0.7428147903398052	True
0.64	0.04523809523809523	0.3407619047619047	0.14660696213035015	-0.14660696213035015	0.01748532368341309	0.05566063449281908	0.3141416522240493	False
0.64	0.06535714285714285	0.3206428571428571	0.14660696213035015	-0.14660696213035015	0.016452966325078543	0.09020609746883278	0.18239306196305885	False
0.64	0.08547619047619047	0.30052380952380947	0.14660696213035015	-0.14660696213035015	0.015420608966743993	0.12689615129660622	0.12152148673681964	False
0.64	0.10559523809523809	0.2804047619047619	0.14660696213035015	-0.14660696213035015	0.014388251608409446	0.16491548047478125	0.0872462158615224	False
0.64	0.1257142857142857	0.26028571428571423	0.14660696213035015	-0.14660696213035015	0.013355894250074895	0.20380262851831912	0.06553347396534868	False
0.64	0.14583333333333331	0.24016666666666664	0.14660696213035015	-0.14660696213035015	0.012323536891740348	0.24327266495805228	0.05065730214229086	False
0.64	0.16595238095238093	0.22004761904761902	0.14660696213035015	-0.14660696213035015	0.011291179533405799	0.28313917646107756	0.03987854903914354	False
0.64	0.18607142857142855	0.1999285714285714	0.14660696213035015	-0.14660696213035015	0.01025882217507125	0.32327512167157857	0.031734029275204745	False
0.64	0.20619047619047617	0.17980952380952378	0.14660696213035015	-0.14660696213035015	0.0092264648167367	0.3635913152033327	0.025375921896200804	False
0.64	0.2263095238095238	0.15969047619047616	0.14660696213035015	-0.14660696213035015	0.008194107458402152	0.4040237759613656	0.02028125062418531	False
0.64	0.24642857142857139	0.13957142857142857	0.14660696213035015	-0.14660696213035015	0.007161750100067605	0.4445258882626736	0.0161109854097759	False
0.64	0.26654761904761903	0.11945238095238092	0.14660696213035015	-0.14660696213035015	0.006129392741733054	0.4850633369835424	0.012636272986224512	False
0.64	0.2866666666666666	0.09933333333333333	0.14660696213035015	-0.14660696213035015	0.005097035383398506	0.5256107202753384	0.009697358114629875	False
0.64	0.3067857142857143	0.07921428571428568	0.14660696213035015	-0.14660696213035015	0.004064678025063956	0.5661492176490285	0.007179517163236215	False
0.64	0.32690476190476186	0.05909523809523809	0.14660696213035015	-0.14660696213035015	0.003032320666729409	0.6066649443412278	0.004998344959625416	False
0.64	0.34702380952380946	0.0389761904761905	0.14660696213035015	-0.14660696213035015	0.001999963308394861	0.6471477647032196	0.0030904275923938937	False
0.64	0.3671428571428571	0.01885714285714285	0.14660696213035015	-0.14660696213035015	0.0009676059500603107	0.6875904201676329	0.0014072417556725274	False
0.68	0.025119047619047617	0.35688095238095235	0.1300287108784259	-0.1300287108784259	0.016241669561306047	0.024929068837302792	0.651515291939132	True
0.68	0.04523809523809523	0.3367619047619047	0.1300287108784259	-0.1300287108784259	0.015326050722203796	0.05566063449281908	0.2753481138304496	False
0.68	0.06535714285714285	0.3166428571428571	0.1300287108784259	-0.1300287108784259	0.014410431883101548	0.09020609746883278	0.15975008660673426	False
0.68	0.08547619047619047	0.29652380952380947	0.1300287108784259	-0.1300287108784259	0.013494813043999299	0.12689615129660622	0.10634532967399943	False
0.68	0.10559523809523809	0.2764047619047619	0.1300287108784259	-0.1300287108784259	0.01257919420489705	0.16491548047478125	0.07627661253317364	False
0.68	0.1257142857142857	0.25628571428571423	0.1300287108784259	-0.1300287108784259	0.011663575365794801	0.20380262851831912	0.05722975925576152	False
0.68	0.14583333333333331	0.23616666666666664	0.1300287108784259	-0.1300287108784259	0.010747956526692554	0.24327266495805228	0.04418069958063654	False
0.68	0.16595238095238093	0.21604761904761902	0.1300287108784259	-0.1300287108784259	0.009832337687590304	0.28313917646107756	0.034726164745138795	False
0.68	0.18607142857142855	0.1959285714285714	0.1300287108784259	-0.1300287108784259	0.008916718848488055	0.32327512167157857	0.027582446809955023	False
0.68	0.20619047619047617	0.17580952380952378	0.1300287108784259	-0.1300287108784259	0.008001100009385805	0.3635913152033327	0.022005751168482437	False
0.68	0.2263095238095238	0.15569047619047616	0.1300287108784259	-0.1300287108784259	0.007085481170283557	0.4040237759613656	0.01753728763467895	False
0.68	0.24642857142857139	0.13557142857142856	0.1300287108784259	-0.1300287108784259	0.006169862331181308	0.4445258882626736	0.013879646819434488	False
0.68	0.26654761904761903	0.11545238095238092	0.1300287108784259	-0.1300287108784259	0.005254243492079058	0.4850633369835424	0.010832077156673104	False
0.68	0.2866666666666666	0.09533333333333333	0.1300287108784259	-0.1300287108784259	0.004338624652976811	0.5256107202753384	0.008254444754673278	False
0.68	0.3067857142857143	0.07521428571428568	0.1300287108784259	-0.1300287108784259	0.0034230058138745604	0.5661492176490285	0.0060461194808125234	False
0.68	0.32690476190476186	0.055095238095238086	0.1300287108784259	-0.1300287108784259	0.0025073869747723122	0.6066649443412278	0.004133067186690773	False
0.68	0.34702380952380946	0.034976190476190494	0.1300287108784259	-0.1300287108784259	0.0015917681356700645	0.6471477647032196	0.0024596672081530647	False
0.68	0.3671428571428571	0.014857142857142847	0.1300287108784259	-0.1300287108784259	0.0006761492965678143	0.6875904201676329	0.0009833605540969733	False
0.72	0.025119047619047617	0.35288095238095235	0.11532512103806251	-0.11532512103806251	0.014243613490876036	0.024929068837302792	0.5713656448155217	True
0.72	0.04523809523809523	0.3327619047619047	0.11532512103806251	-0.11532512103806251	0.01343153243023301	0.05566063449281908	0.24131116277457898	False
0.72	0.06535714285714285	0.3126428571428571	0.11532512103806251	-0.11532512103806251	0.012619451369589989	0.09020609746883278	0.13989576895231667	False
0.72	0.08547619047619047	0.29252380952380946	0.11532512103806251	-0.11532512103806251	0.011807370308946965	0.12689615129660622	0.09304750528917537	False
0.72	0.10559523809523809	0.27240476190476187	0.11532512103806251	-0.11532512103806251	0.010995289248303942	0.16491548047478125	0.06667226882915539	False
0.72	0.1257142857142857	0.2522857142857142	0.11532512103806251	-0.11532512103806251	0.010183208187660917	0.20380262851831912	0.0499660296910527	False
0.72	0.14583333333333331	0.23216666666666663	0.11532512103806251	-0.11532512103806251	0.009371127127017894	0.24327266495805228	0.03852108550146301	False
0.72	0.16595238095238093	0.212047619047619	0.11532512103806251	-0.11532512103806251	0.008559046066374872	0.28313917646107756	0.030229112669441782	False
0.72	0.18607142857142855	0.1919285714285714	0.11532512103806251	-0.11532512103806251	0.007746965005731848	0.32327512167157857	0.023963999969048466	False
0.72	0.20619047619047617	0.17180952380952377	0.11532512103806251	-0.11532512103806251	0.006934883945088824	0.3635913152033327	0.01907329370947873	False
0.72	0.2263095238095238	0.15169047619047615	0.11532512103806251	-0.11532512103806251	0.0061228028844458006	0.4040237759613656	0.015154560817310137	False
0.72	0.24642857142857139	0.13157142857142856	0.11532512103806251	-0.11532512103806251	0.005310721823802778	0.4445258882626736	0.011946934844579026	False
0.72	0.26654761904761903	0.11145238095238091	0.11532512103806251	-0.11532512103806251	0.004498640763159753	0.4850633369835424	0.009274336813694056	False
0.72	0.2866666666666666	0.09133333333333332	0.11532512103806251	-0.11532512103806251	0.0036865597025167313	0.5256107202753384	0.007013859421637265	False
0.72	0.3067857142857143	0.07121428571428567	0.11532512103806251	-0.11532512103806251	0.0028744786418737063	0.5661492176490285	0.0050772456311256	False
0.72	0.32690476190476186	0.05109523809523808	0.11532512103806251	-0.11532512103806251	0.002062397581230684	0.6066649443412278	0.0033995661039393395	False
0.72	0.34702380952380946	0.03097619047619049	0.11532512103806251	-0.11532512103806251	0.0012503165205876615	0.6471477647032196	0.0019320417820821087	False
0.72	0.3671428571428571	0.010857142857142843	0.11532512103806251	-0.11532512103806251	0.00043823545994463694	0.6875904201676329	0.0006373495719120057	False
0.76	0.025119047619047617	0.34888095238095235	0.10228420671553744	-0.10228420671553744	0.012489754008356415	0.024929068837302792	0.5010116538996948	True
0.76	0.04523809523809523	0.3287619047619047	0.10228420671553744	-0.10228420671553744	0.011769502719401172	0.05566063449281908	0.2114511059143529	False
0.76	0.06535714285714285	0.3086428571428571	0.10228420671553744	-0.10228420671553744	0.01104925143044593	0.09020609746883278	0.12248896405549049	False
0.76	0.08547619047619047	0.28852380952380946	0.10228420671553744	-0.10228420671553744	0.010329000141490685	0.12689615129660622	0.0813972688371592	False
0.76	0.10559523809523809	0.26840476190476187	0.10228420671553744	-0.10228420671553744	0.009608748852535444	0.16491548047478125	0.0582646870073838	False
0.76	0.1257142857142857	0.24828571428571425	0.10228420671553744	-0.10228420671553744	0.0088884975635802	0.20380262851831912	0.04361326263650836	False
0.76	0.14583333333333331	0.22816666666666663	0.10228420671553744	-0.10228420671553744	0.008168246274624959	0.24327266495805228	0.03357650674001297	False
0.76	0.16595238095238093	0.208047619047619	0.10228420671553744	-0.10228420671553744	0.007447994985669716	0.28313917646107756	0.026305066924193637	False
0.76	0.18607142857142855	0.1879285714285714	0.10228420671553744	-0.10228420671553744	0.006727743696714474	0.32327512167157857	0.020811201498979925	False
0.76	0.20619047619047617	0.16780952380952377	0.10228420671553744	-0.10228420671553744	0.006007492407759231	0.3635913152033327	0.016522651000064826	False
0.76	0.2263095238095238	0.14769047619047615	0.10228420671553744	-0.10228420671553744	0.005287241118803987	0.4040237759613656	0.013086460335714437	False
0.76	0.24642857142857139	0.12757142857142856	0.10228420671553744	-0.10228420671553744	0.004566989829848746	0.4445258882626736	0.010273844449639968	False
0.76	0.26654761904761903	0.10745238095238091	0.10228420671553744	-0.10228420671553744	0.0038467385408935016	0.4850633369835424	0.007930384029465448	False
0.76	0.2866666666666666	0.08733333333333332	0.10228420671553744	-0.10228420671553744	0.00312648725193826	0.5256107202753384	0.005948294300961872	False
0.76	0.3067857142857143	0.06721428571428567	0.10228420671553744	-0.10228420671553744	0.0024062359629830163	0.5661492176490285	0.004250179790012018	False
0.76	0.32690476190476186	0.04709523809523808	0.10228420671553744	-0.10228420671553744	0.0016859846740277745	0.6066649443412278	0.0027791035063985292	False
0.76	0.34702380952380946	0.026976190476190487	0.10228420671553744	-0.10228420671553744	0.0009657333850725329	0.6471477647032196	0.001492291927355132	False
0.76	0.3671428571428571	0.0068571428571428394	0.10228420671553744	-0.10228420671553744	0.0002454820961172892	0.6875904201676329	0.00035701791199685596	False
0.8	0.025119047619047617	0.34488095238095234	0.09071795328941247	-0.09071795328941247	0.010950412944976161	0.024929068837302792	0.43926281468605965	True
0.8	0.04523809523809523	0.3247619047619047	0.09071795328941247	-0.09071795328941247	0.010311607357229882	0.05566063449281908	0.18525853057891764	False
0.8	0.06535714285714285	0.3046428571428571	0.09071795328941247	-0.09071795328941247	0.009672801769483604	0.09020609746883278	0.10723002148303407	False
0.8	0.08547619047619047	0.28452380952380946	0.09071795328941247	-0.09071795328941247	0.009033996181737322	0.12689615129660622	0.07119204238607142	False
0.8	0.10559523809523809	0.26440476190476186	0.09071795328941247	-0.09071795328941247	0.008395190593991044	0.16491548047478125	0.050906019070021936	False
0.8	0.1257142857142857	0.24428571428571424	0.09071795328941247	-0.09071795328941247	0.0077563850062447644	0.20380262851831912	0.03805831682660349	False
0.8	0.14583333333333331	0.22416666666666663	0.09071795328941247	-0.09071795328941247	0.007117579418498485	0.24327266495805228	0.029257620948600103	False
0.8	0.16595238095238093	0.204047619047619	0.09071795328941247	-0.09071795328941247	0.006478773830752205	0.28313917646107756	0.022881940647456907	False
0.8	0.18607142857142855	0.18392857142857139	0.09071795328941247	-0.09071795328941247	0.005839968243005927	0.32327512167157857	0.01806500980591653	False
0.8	0.20619047619047617	0.16380952380952377	0.09071795328941247	-0.09071795328941247	0.0052011626552596465	0.3635913152033327	0.014304969447223948	False
0.8	0.2263095238095238	0.14369047619047615	0.09071795328941247	-0.09071795328941247	0.004562357067513368	0.4040237759613656	0.011292298470943547	False
0.8	0.24642857142857139	0.12357142857142855	0.09071795328941247	-0.09071795328941247	0.003923551479767088	0.4445258882626736	0.008826373408984975	False
0.8	0.26654761904761903	0.1034523809523809	0.09071795328941247	-0.09071795328941247	0.0032847458920208083	0.4850633369835424	0.006771787602929585	False
0.8	0.2866666666666666	0.08333333333333331	0.09071795328941247	-0.09071795328941247	0.0026459403042745295	0.5256107202753384	0.005034030323598552	False
0.8	0.3067857142857143	0.06321428571428567	0.09071795328941247	-0.09071795328941247	0.0020071347165282493	0.5661492176490285	0.0035452397600459593	False
0.8	0.32690476190476186	0.043095238095238075	0.09071795328941247	-0.09071795328941247	0.0013683291287819707	0.6066649443412278	0.002255493978258176	False
0.8	0.34702380952380946	0.022976190476190483	0.09071795328941247	-0.09071795328941247	0.0007295235410356922	0.6471477647032196	0.0011272905213081435	False
0.8	0.3671428571428571	0.002857142857142836	0.09071795328941247	-0.09071795328941247	9.071795328941178e-05	0.6875904201676329	0.00013193603434337402	False
0.84	0.025119047619047617	0.34088095238095234	0.08045960674953243	-0.08045960674953243	0.00959950158194213	0.024929068837302792	0.38507260919340264	True
0.84	0.04523809523809523	0.3207619047619047	0.08045960674953243	-0.08045960674953243	0.009032931851080839	0.05566063449281908	0.16228582252770044	False
0.84	0.06535714285714285	0.3006428571428571	0.08045960674953243	-0.08045960674953243	0.008466362120219548	0.09020609746883278	0.0938557631666171	False
0.84	0.08547619047619047	0.28052380952380945	0.08045960674953243	-0.08045960674953243	0.007899792389358257	0.12689615129660622	0.06225399516564797	False
0.84	0.10559523809523809	0.26040476190476186	0.08045960674953243	-0.08045960674953243	0.0073332226584969665	0.16491548047478125	0.0444665512139011	False
0.84	0.1257142857142857	0.24028571428571424	0.08045960674953243	-0.08045960674953243	0.0067666529276356755	0.20380262851831912	0.033201990459251825	False
0.84	0.14583333333333331	0.22016666666666662	0.08045960674953243	-0.08045960674953243	0.0062000831967743844	0.24327266495805228	0.025486148219091818	False
0.84	0.16595238095238093	0.200047619047619	0.08045960674953243	-0.08045960674953243	0.005633513465913093	0.28313917646107756	0.01989662305416615	False
0.84	0.18607142857142855	0.17992857142857138	0.08045960674953243	-0.08045960674953243	0.005066943735051802	0.32327512167157857	0.015673781851358818	False
0.84	0.20619047619047617	0.15980952380952376	0.08045960674953243	-0.08045960674953243	0.004500374004190512	0.3635913152033327	0.01237756188338478	False
0.84	0.2263095238095238	0.13969047619047614	0.08045960674953243	-0.08045960674953243	0.003933804273329221	0.4040237759613656	0.009736566279964146	False
0.84	0.24642857142857139	0.11957142857142855	0.08045960674953243	-0.08045960674953243	0.0033672345424679315	0.4445258882626736	0.007574889632700555	False
0.84	0.26654761904761903	0.0994523809523809	0.08045960674953243	-0.08045960674953243	0.00280066481160664	0.4850633369835424	0.005773812609757523	False
