tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_floor	lowj_at_ceiling	frac_of_path	n_proj_fail	path_count	name	traced
-2.8734519247606403	-3.19902557165848	1.2817892017722454	0.011450356891941755	0.4537957082063601	0.45394608372021344	180	0	0.8366960895033146	0.07884361022936773	0.08221797667108591	0.4537957082063601	1.571008947931496e-16			0	1	1	1	0	0.8823529411764706	0	1	draw65	True
-179.46089762597518	-179.46089762597518	0.00252894254962131	1.6035982235000688	1.6098001199737282	1.6098645487127892	167	0	0.010000854706014809	436.59191849750977	0.00252894254962131	1.6035982235000688	6.661338147750939e-16			1	0	1	0	1	1.0	0	1	draw66	True
-0.17897072523411633	-3.6588606431790622	1.8335694229054178	1.0878917600150813	2.426402358867045	2.426409663084343	156	0	2.2641822581889945	0.11626407262341884	0.0001286027897726884	2.426402358867045	6.5052130349130266e-18			0	1	1	1	0	0.8666666666666667	0	1	draw68	True
-3.491788861680229	-7.939416748146268	3.9849131487408336	0.09750858596696768	0.4831960983483958	0.48323678174242446	154	0	1.2185308279728757	0.0666813957545465	0.0379666576807312	0.4831960983483958	9.352429583813632e-17			0	1	1	1	0	0.8651685393258427	0	1	draw71	True
-0.14570504523354158	-0.2451165122265172	0.014765252630799279	0.0017078937862289587	0.01830285946382179	0.01830488445102137	170	0	0.1380274501330378	0.014068331962989462	0.0008336482504669406	0.018057561960846864	3.5236570605778894e-19			0	1	1	1	0	0.8762886597938144	0	1	draw75	True
-0.24250284877292008	-3.304869239125966	2.1193644735633064	0.05509811589436623	0.7826102994332158	0.7826439932594247	190	0	1.6422610859949442	0.10492566476551109	0.009690005460387804	0.7126544161953713	4.996003610813204e-16			0	1	1	1	0	0.8296943231441049	0	1	draw77	True
-4.081708977245553	-5.7544746253743675	1.0080975809983221	0.009940064363327249	1.0375536853258043	1.037883891839127	195	0	22.355961700652312	0.15624239432204154	0.004319065816228271	1.0375536853258043	1.772535026742239e-16			0	1	1	1	0	0.8823529411764706	0	1	draw79	True
-1.014604795145845	-1.0277386648940974	0.01392600911450651	0.0002199957589300502	0.016868688110906447	0.01686936761672108	228	0	0.014800409501500692	0.004970348752695875	0.002053476249560598	0.014976744077435378	1.8973538018496328e-19			0	1	1	1	0	0.9047619047619048	0	1	draw85	True
-2.6813395578353862	-3.5210942325478434	0.25935672834088946	0.6586849785115475	1.526927068580929	1.5269349878380474	138	0	0.4617882604635411	0.0048970209634858096	0.0010304456763088766	1.5267156797547872	1.7618285302889447e-19			0	1	1	1	0	0.8414634146341463	0	1	draw89	True
-1.6686682042000776	-2.4487836811460992	0.18699737267613395	0.002575732510210326	0.6009047013434967	0.600940291481734	221	0	0.3265924589225802	0.2352592493707071	0.002361732463409122	0.6009047013434967	1.0408340855860843e-17			0	1	1	1	0	0.8911290322580645	0	1	draw90	True
