name	group	crossing_index	u	a	tr_at_cross	direction	dtr_dj	j_crit	l1	sign_stable	omega	det_J	j_eq	magnitude_spread
draw2924	window	0	1.060803696871523	0.06282912440915693	8.93729534823251e-14	1.0	22.92549242676823	0.4736178941429767	-11.578619497605377	True	0.6712633542620231	0.4505944907751024	0.3503642300384233	1.0136254661893818
draw2924	window	1	0.568417823570642	0.4565265525845056	7.793765632868599e-14	-1.0	-18.06579435294593	0.4736178941429767	-0.27111468081098344	True	0.29282756671140164	0.08574798382612041	0.4578267221342332	1.0000433990671216
draw2949	terminal	0	1.506600939419836	0.023955479358340633	-3.070710352659489e-11	1.0	38.89419845394746	1.080354224602749	-77.12806182096323	True	2.4942393745248483	6.2212300574301045	0.41614966535159365	1.0138708260859142
draw2985	terminal	0	1.5450592172971631	0.09063723835452951	-4.221623051137158e-14	1.0	15.456920578296637	0.2280345077900786	-2.0929829792251744	True	0.3328966239268838	0.11082016222191715	0.17567073750126855	1.007192643034062
draw3088	terminal	0	3.1563829190657704	0.16504395639848113	-2.0872192862952943e-14	1.0	31.60659979244914	0.1107757118763238	0.7211065897123512	True	0.06592197455049612	0.0043457067286362585	0.10968855536955438	1.0201790872902936
draw3098	terminal	0	0.4522487087983437	0.007449090512954698	-8.498757253505573e-14	1.0	84.36211000665162	0.0653924295568246	-2.541839629128514	True	0.24566613570404344	0.06035185023175749	0.059521443440300886	1.0021730339922543
draw3133	window	0	0.753567269082809	0.3004721024067044	-7.216449660063518e-15	-1.0	-15.167785667914016	0.1315165125087069	0.12413114190554789	True	0.14046614405413915	0.019730737625438192	0.0972620008640385	1.000742233037403
draw3163	window	0	0.8530530608828369	0.06344110527580496	8.715250743307479e-14	1.0	21.824512315962306	0.5376730157388014	-8.774619300783845	True	0.49179337689755687	0.2418607255603023	0.34269295404261435	1.0084409269122712
draw3163	window	1	0.8025756356414346	0.12310273504413921	-3.197442310920451e-14	-1.0	-19.54303323039968	0.5376730157388014	-2.6834270415405705	True	0.44261355839123206	0.19590676207174842	0.3534688567992489	1.0021781905156872
draw3205	terminal	0	0.7849643299460227	0.06933230508897079	-2.0539125955565396e-15	1.0	74.10321763722459	0.41476010643508543	38.167382130209155	True	0.20366536693222753	0.04147958168763887	0.41410929299395643	1.0000238343241612
draw3349	terminal	0	0.8337771682382871	0.0276899303255679	9.992007221626409e-14	1.0	59.837713603543776	0.17685343308314805	-16.953877105021988	True	1.1871555448213493	1.4093382876000753	0.16068338421114936	1.0046665979988598
draw3409	window	0	0.9582391264889932	0.1837921303400905	-2.9559688030644793e-15	1.0	3.997229204205653	0.1651775596208234	-0.19014892395512978	True	0.09385870466757504	0.008809456441875078	0.15526707968945802	1.0002842673684225
draw3409	window	1	0.8249024255503604	0.3583894858355318	1.4432899320127035e-14	-1.0	-6.503469761307822	0.1651775596208234	-0.10798274962628884	True	0.06314098509165658	0.003986783998344795	0.16376962152153013	1.000095602102446
draw3456	terminal	0	3.10076183624749	0.08045217688474257	5.472115816029799e-13	1.0	13.825671147733313	0.1317050868970965	-0.2547050042876061	True	0.09525109115811041	0.00907277036681066	0.09861411606578768	1.0045319734828009
draw3481	terminal	0	0.8606371626758837	0.0657222251924238	6.333822355486518e-14	1.0	17.13442400781194	0.1930283487913541	-1.096296124311316	True	0.39743432860460665	0.15795404555339448	0.1756823271489837	1.001160208188595
draw3533	terminal	0	4.147149227661553	0.12555701656023358	1.2954914918594795e-14	1.0	15.919479385045737	0.1251558614230869	-0.4918980077410767	True	0.05568333229151363	0.003100633495087123	0.11097561388338238	1.1511297774958515
draw3539	terminal	0	0.6148496478133814	0.17508268181864098	-2.0372592501871623e-14	1.0	7.6616702663594	0.12147206369605529	-0.23962573977924262	True	0.21942152668528891	0.048145806372902944	0.11392263297570027	1.0001219602667162
draw3572	window	0	1.8899626520316786	0.3480683360217384	9.455977667549575e-15	1.0	0.4414431558583777	0.7579690676869937	-0.03687121911233885	True	0.22931117858163258	0.05258361662249739	0.2871909944340942	1.002077678320258
draw3572	window	1	1.7197201663463009	0.8441352600949802	-8.021361352916756e-15	-1.0	-0.29377120807092055	0.7579690676869937	-0.006485343320869376	True	0.3318814065026948	0.11014526798220695	0.44293215092747584	1.0000658565029068
draw3587	window	0	0.9961292003593027	1.2530762345427786	1.3752887717544127e-14	-1.0	-3.694498609737671	0.21281262047585575	-0.010573753444024104	True	0.06746922960811813	0.004552096943912965	0.1873896703098983	1.000006941975549
draw3705	terminal	0	5.5957530123247325	0.05994872538044674	-1.6485547649214283e-10	1.0	16.926480057817816	0.7037980447113488	-2.2274949221704614	True	0.5416098018551584	0.293341177465584	0.36812595388760216	1.0326361620686233
draw3914	terminal	0	1.0801437585162101	0.0006068407452502761	1.385367445760899e-10	1.0	6473.788330520751	0.013945263659755501		False				
draw3923	terminal	0	1.4653962534333766	0.030452295208475134	-7.249756350802272e-14	1.0	45.55032711567008	0.43330527673720415	-35.549975410726375	True	1.2644056468281721	1.598721639730969	0.3566204949716785	1.0460865782449589
draw3925	terminal	0	5.683277385802751	0.09272115181011407	-1.162307750046665e-11	1.0	51.307248286619966	0.29036182969867375	-0.19921204264470127	True	0.12370866005548224	0.015303832572722869	0.2854791270527331	4.477888160032328
draw4060	terminal	0	1.983736589474803	0.14276554853413873	2.6874336089832696e-14	1.0	21.728221406287417	0.010745768664093651	-0.028947314154386034	True	0.009895555049531733	9.792200973831285e-05	0.0103716506354797	1.057046790858648
