tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_edge	frac_of_path	n_proj_fail	path_count	name	traced
-0.3166246864030213	-0.6454477100080502	0.07821845618870354	0.0011163806207386186	0.14808348370694988	0.1481777690752186	210	0	0.44281707109087726	0.17091861139139808	0.0015288104285247131	0.14808348370694988	9.540979117872439e-18			0	1	1	1	0.860655737704918	0	1	nu=0.01884,chi=0.833	True
-0.31313506598067603	-0.625068999587071	0.0718327370360067	0.0010802216919930513	0.14140616611758797	0.14147909452493174	210	0	0.4330897601335835	0.16018281100002443	0.001300056341100292	0.14140616611758797	1.0842021724855044e-17			0	1	1	1	0.8677685950413223	0	1	nu=0.01884,chi=0.9	True
-0.35127618447086995	-0.9423574714297229	0.1948297799410944	0.0015563881442534108	0.23476017144302852	0.23489805676895525	211	0	0.5000411595641716	0.34496644428652956	0.002771506701733203	0.23476017144302852	2.7755575615628914e-17			0	1	1	1	0.8210116731517509	0	1	nu=0.02586,chi=0.1	True
-0.3473930043265151	-0.9083254094494636	0.17923340130703794	0.001511241063472057	0.2260311461259756	0.22614255371068634	211	0	0.4977761281590701	0.33190408867201704	0.0023871808109437653	0.2260311461259756	3.469446951953614e-17			0	1	1	1	0.82421875	0	1	nu=0.02586,chi=0.167	True
-0.34355851314050556	-0.8760052836747202	0.16495819899591047	0.0014672615639958085	0.2174217052607878	0.21750772631765708	211	0	0.49518105219338077	0.3182515270502888	0.0020098721178056556	0.2174217052607878	2.7755575615628914e-17			0	1	1	1	0.8274509803921568	0	1	nu=0.02586,chi=0.233	True
-0.3398234714678767	-0.8452715716083399	0.1518685646304427	0.0014243633388487298	0.20894467337604655	0.20900997302514154	211	0	0.4922231892490206	0.30371784204838614	0.0016795782059460542	0.20894467337604655	2.42861286636753e-17			0	1	1	1	0.8307086614173228	0	1	nu=0.02586,chi=0.3	True
-0.3361386617161757	-0.8160107172923519	0.13984543584953146	0.0013824616893249435	0.20062080215024963	0.20066625289893786	211	0	0.4887477623522737	0.28896311600793667	0.0013444745662786583	0.20062080215024963	2.0816681711721685e-17			0	1	1	1	0.83399209486166	0	1	nu=0.02586,chi=0.367	True
-0.332573534587238	-0.788119728661085	0.12878395644791218	0.0013414814967283714	0.1924621591758511	0.19249268405926268	211	0	0.48471434058828466	0.2736112751050281	0.0010597184907393765	0.1924621591758511	2.0816681711721685e-17			0	1	1	1	0.8406374501992032	0	1	nu=0.02586,chi=0.433	True
-0.3290686352502831	-0.7615052748947424	0.11859159409282	0.0013011584687406292	0.18448601547201807	0.18450412320809273	212	0	0.4799973296848349	0.25827605352288563	0.0007863600399957441	0.18448601547201807	1.734723475976807e-17			0	1	1	1	0.8446215139442231	0	1	nu=0.02586,chi=0.5	True
-0.32560273756776953	-0.7360818485120062	0.10918626342588297	0.0012615638111256472	0.17670402750931313	0.17671270998915023	212	0	0.4745337567922847	0.24317792533825733	0.0005253612661044755	0.17670402750931313	6.938893903907228e-18			0	1	1	1	0.8514056224899599	0	1	nu=0.02586,chi=0.567	True
-0.32221416852320234	-0.7117715195014689	0.10049511560547505	0.0012226802719419742	0.16912381373779994	0.16912695013862164	212	0	0.4682731438411382	0.2282091605042961	0.0003086880379596865	0.16912381373779994	1.734723475976807e-17			0	1	1	1	0.8548387096774194	0	1	nu=0.02586,chi=0.633	True
-0.3187431690191027	-0.6885030666836808	0.0924533185142128	0.0011844466089572122	0.16175133835436592	0.16175150351053003	211	0	0.46121877210026474	0.21422411725923737	7.139095645322857e-05	0.16175133835436592	6.938893903907228e-18			0	1	1	1	0.8647540983606558	0	1	nu=0.02586,chi=0.7	True
