lambda_max	omega	complex_pair	slope	n_periods	estimator	period_measured	period_predicted	grew	ratio_max	ratio_end	escaped	horizon_short	t_end	t_last	eq_residual	j_eq	n_fit	name	tested	is_cross	group	tr_J_at_fold	j_crit	j_at_first_cross	tr_max
0.2954199077647986	0.0	False	0.3210435949554781	inf	late_half			True	9990.672317598006	9990.672317598006	True	False	84.62530568489646	32.04526202269676	1.92833082636599e-17	0.7367091252450803	3030	draw640	True	True	terminal	0.3887881192275795	0.7372603030383432	0.7285180940189955	0.310534847267386
0.0630210168868686	0.0	False	0.064282462887143	inf	late_half			True	9980.03548705334	9980.03548705334	True	False	396.693059473769	142.92654049298693	8.068838229090935e-18	0.1054156435087805	2883	draw686	True	True	terminal	0.0660542995199936	0.1054182985128677	0.1045673325066291	0.0643854618139265
0.0083115253171803	0.1024631943229181	True	0.0083097765102868	17.225163054361754	peak	30.834537040350256	30.660694060434032	True	9848.869951385388	9848.869951385388	True	False	3007.8714851922155	1056.2709091017543	1.7703783210722966e-18	0.0369036299965675	2810	draw713	True	True	window	-1.2579721609628391	0.287394367867151	0.0335057436473321	0.0166230506343607
0.6893886009806236	1.5259376049844628	True	0.6896348078359879	3.0795665070563065	peak	2.058240249262	2.0587949620795807	True	8231.024786614176	8231.024786614176	True	False	36.26401707895757	12.680392020233072	4.503342580737513e-16	0.6862088539429421	2798	draw732	True	True	window	-7.159429889349788	1.731472449470694	0.5230088822081191	1.3787772019612472
0.0175110077783179	0.0	False	0.0178329104497289	inf	late_half			True	9821.74957683851	9821.74957683851	True	False	1427.6733992977186	466.3721205606874	7.559247825930526e-19	0.0531405526866279	2614	draw814	True	True	terminal	0.0187574586248543	0.0531421563494881	0.0522969891564488	0.0182027837939867
0.013609981076082	0.0174214907193098	True	0.0136116359984506	1.5991998999874986	peak	180.17077108586213	180.32857831779415	True	9469.747486375983	9469.747486375983	True	False	2885.257253084707	576.7628888214085	3.907399347432378e-18	0.1454716238388595	1600	draw820	True	True	window	-0.0760554779784926	0.1865994741554727	0.1392577169534951	0.0272199621521641
0.0044918597791773	0.0255576294904544	True	0.0044916250778474	8.111384879867412	peak	123.15481258632953	122.92191084322396	True	9229.941412002525	9229.941412002525	True	False	5565.62342303983	1994.133858036274	2.249875106285403e-18	0.0530778816739549	2867	draw824	True	True	window	-0.1006513894469268	0.0958885244376751	0.047834486935605	0.0089837195583547
0.0630541100729237	0.0	False	0.0650376770736833	inf	late_half			True	9947.778873685087	9947.778873685087	True	False	396.4848599256551	114.84628334138552	2.9504493614207625e-17	0.0523343274869094	2318	draw834	True	True	terminal	0.0754179171483117	0.0523360275344183	0.052122288025321	0.0716868461307118
5.8174174504788985e-05	0.009082526947378	True	5.816276394947527e-05	28.91058118881103	peak	345.0431303912992	345.8941186512777	True	31.795555500260274	19.04122576377337	False	True	20000.0	20000.0	7.577444037894699e-18	0.1484054309292146	8000	draw861	True	True	terminal	0.0010565087093901	0.1484107639572541	0.1484054309292146	0.0001163483490095
0.2544244199239759	0.0	False	0.2572201589231674	inf	late_half			True	9235.14822218742	9235.14822218742	True	False	98.26100815114448	31.15263366312069	9.17664656752202e-17	0.2736145568499654	2537	draw1095	True	True	terminal	0.2930165211147574	0.2738404744691383	0.2496639732968884	0.2820488055577269
